fdc_id,description,brand_owner,brand_name,ingredients,serving_size,serving_size_unit,food_category,search_category
2389865,"BLUEBERRY PIE, BLUEBERRY","Conagra Brands, Inc.",MARIE CALLENDER'S,"FILLING: BLUEBERRIES, SUGAR, WATER, APPLES, MODIFIED CORN STARCH, CORN STARCH, LEMON JUICE CONCENTRATE, SALT, LEMON OIL. CRUST: ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SOYBEAN OIL AND HYDROGENATED SOYBEAN OIL, WATER, DEXTROSE, SALT.",123.0,g,Other Frozen Desserts,blueberry
2270832,"BLUEBERRY PIE, BLUEBERRY","Table Talk Pies, Inc.",,"BLUEBERRIES, WHEAT FLOUR, WATER, VEGETABLE OIL (PALM AND /OR SOYBEAN OIL), MALTITOL, FOOD STARCH-MODIFIED, CONTAINS LESS THAN 2% OF THE FOLLOWING: NONFAT MILK, DAIRY WHEY, SALT, BAKING SODA, NATURAL FLAVOR, MONO- & DIGLYCERIDES, BETA CAROTENE (COLOR), SUCRALOSE, CITRIC ACID, POTASSIUM SORBATE AND SODIUM PROPIONATE (PRESERVATIVES).",114.0,g,"Cakes, Cupcakes, Snack Cakes",blueberry
2180449,"BLUEBERRY PIE, BLUEBERRY","Wal-Mart Stores, Inc.",FRESHNESS GUARANTEED,"WATER, WHEAT FLOUR, BLUEBERRIES, PALM OIL, SUGAR, CORN SYRUP, FOOD STARCH-MODIFIED, DEXTROSE, SALT, SWEET DAIRY WHEY, NONFAT MILK, PRESERVATIVES (SODIUM PROPIONATE, POTASSIUM SORBATE), CITRIC ACID, SPICES, LEMON JUICE CONCENTRATE.",114.0,g,"Cakes, Cupcakes, Snack Cakes",blueberry
2626313,"BLUEBERRY PIE, BLUEBERRY","Casey's General Stores, Inc.",CASEY'S,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), HIGH FRUCTOSE CORN SYRUP, WATER, PALM OIL & FRACTIONATED PALM OIL, BLUEBERRIES, SUGAR, FOOD STARCH-MODIFIED (CORN), CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING: SALT, NATURAL FLAVOR, SODIUM PROPIONATE (PRESERVATIVE), MALTED BARLEY FLOUR, WHEAT FLOUR, XANTHAN GUM, SODIUM BENZOATE (PRESERVATIVE), CITRIC ACID (PRESERVATIVE), DEXTROSE, CALCIUM CARBONATE, AGAR-AGAR, RED 40, BLUE 1, MONO- AND DIGLYCERIDES, SORBITAN MONOSTEARATE, SOY LECITHIN.",113.0,GRM,"Cakes, Cupcakes, Snack Cakes",blueberry
1957060,"BLUEBERRY PIES, BLUEBERRY","Superior Cake Products, Inc. ",SUPERIOR ON MAIN,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BLUEBERRIES, SUGAR, WATER, PALM OIL, CORN SYRUP, GLYCERIN, HIGH FRUCTOSE CORN SYRUP, CONTAINS 2% OR LESS: MODIFIED CORN STARCH, APPLE POWDER, PRESERVATIVES (POTASSIUM SORBATE, SODIUM BENZOATE, SODIUM PROPIONATE), DEXTROSE, SODIUM ALGINATE, TRISODIUM CITRATE, ADIPIC ACID, L-CYSTEINE, AGAR, NATURAL AND ARTIFICIAL FLAVOR, SALT, CITRIC ACID, MONO AND DIGLYCERIDES, DICALCIUM PHOSPHATE, XANTHAN GUM, SOY LECITHIN.",114.0,g,"Cakes, Cupcakes, Snack Cakes",blueberry
2539020,"BLUEBERRY PRESERVE, BLUEBERRY",PAS DE ROUGE INC,BEBE,"BLUEBERRY, SUGAR, CANE SUGAR, FRUIT PECTIN, CITRIC ACID",20.0,GRM,"Jam, Jelly & Fruit Spreads",blueberry
2176056,"BLUEBERRY PRESERVE, BLUEBERRY",Anthony's Pier 4 Foods,MACKAYS,"BLUEBERRY JAM INGREDIENTS: SUGAR, BLUEBERRIES, GELLING AGENT: FRUIT PECTIN, ACIDITY REGULATOR: CITRIC ACID.",20.0,g,"Jam, Jelly & Fruit Spreads",blueberry
1599414,"BLUEBERRY PRESERVES, BLUEBERRY",The J.M. Smucker Company,SMUCKER'S,"BLUEBERRIES, HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, FRUIT PECTIN, CITRIC ACID.",20.0,g,"Jam, Jelly & Fruit Spreads",blueberry
2040236,"BLUEBERRY PRESERVES, BLUEBERRY","B&G Foods North America, Inc. ",POLANER,"WATER*, MALTODEXTRIN*, BLUEBERRIES, POLYDEXTROSE*, CITRIC ACID, FRUIT PECTIN, LOCUST BEAN GUM*, NATURAL FLAVOR*, SUCRALOSE*, POTASSIUM SORBATE AND SODIUM BENZOATE (TO PRESERVE FRESHNESS), CALCIUM CHLORIDE*, RED #40* AND BLUE #1*.",17.0,g,"Jam, Jelly & Fruit Spreads",blueberry
2506417,"BLUEBERRY PRESERVES, BLUEBERRY",Save Mart Supermarkets Inc.,PACIFIC COAST SELECTIONS,"BLUEBERRIES, SUGAR, FRUIT PECTIN, CITRIC ACID.",20.0,IU,"Jam, Jelly & Fruit Spreads",blueberry
2366860,"BLUEBERRY PRESERVES, BLUEBERRY",Lake Ventures LLC,FRESH THYME,"BLUEBERRIES, CANE SUGAR, CORN SYRUP, PECTIN, CITRIC ACID, AND NATURAL BLUEBERRY FLAVOR.",19.0,g,"Jam, Jelly & Fruit Spreads",blueberry
2592915,"BLUEBERRY PRESERVES, BLUEBERRY",Blackberry Patch Inc.,BLACKBERRY PATCH,"BLUEBERRIES, CANE SUGAR, PECTIN.",20.0,GRM,"Jam, Jelly & Fruit Spreads",blueberry
2538394,"BLUEBERRY PRESERVES, BLUEBERRY",West Virginia Fruit & Berry,WEST VIRGINIA FRUIT AND BERRY,"BLUEBERRIES, SUGAR, CITRIC ACID, FRUIT PECTIN.",18.0,GRM,"Jam, Jelly & Fruit Spreads",blueberry
2666924,"BLUEBERRY PRESERVES, BLUEBERRY",Dillman Farm Inc.,DILLMAN FARM,"BLUEBERRIES, PURE CANE SUGAR, PECTIN, FRUIT ACID (CITRIC)",20.0,GRM,"Jam, Jelly & Fruit Spreads",blueberry
1970756,"BLUEBERRY PRESERVES, BLUEBERRY",Harris-Teeter Inc.,HARRIS TEETER,"ORGANIC BLUEBERRIES, ORGANIC NATURAL MILLED SUGAR, NATURAL FRUIT PECTIN, ASCORBIC ACID (VITAMIN C), CITRIC ACID.",20.0,g,"Jam, Jelly & Fruit Spreads",blueberry
2652134,"BLUEBERRY SCONES, BLUEBERRY","Brothers Gerard Baking Co., LLC",BROTHERS GERARD BAKING CO.,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, MALTED BARLEY FLOUR), WATER, PALM OIL, CANE SUGAR, BLUEBERRIES, CREAM CHEESE (PASTEURIZED MILK AND CREAM, CHEESE CULTURE, SALT, CAROB BEAN GUM), BAKING POWDER (CALCIUM ACID PYROPHOSPHATE, BAKING SODA), SALT, NATURAL FLAVOR.",57.0,GRM,"Croissants, Sweet Rolls, Muffins & Other Pastries",blueberry
2326949,"BLUEBERRY SHORTBREAD, BLUEBERRY","McTavish Shortbread, LLC",MCTAVISH SHORTBREAD,"UNBLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, ENRICHED (NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN AND FOLIC ACID), BUTTER (CREAM (MILK), SALT), CANE SUGAR, WILD BLUEBERRIES (WILD BLUEBERRIES, SUGAR, LESS THAN 2% MALIC ACID, TARTARIC ACID, CANOLA OIL,NATURAL FLAVOR), PURE VANILLA EXTRACT, SALT, NATURAL FLAVOR, RED CABBAGE EXTRACT (E163), SODIUM BICARBONATE, AND GLYCERIN.",30.0,g,Cookies & Biscuits,blueberry
2214774,"BLUEBERRY SODA, BLUEBERRY","Filbert's Dist. & Bottling Co., Inc.",FILBERT'S,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, NATURAL & ARTIFICIAL FLAVORS, CITRIC ACID, (FD&C BLUE #1), (RED #40), SODIUM BENZOATE (AS A PRESERVATIVE).",355.0,ml,Soda,blueberry
2392095,"BLUEBERRY SODA, BLUEBERRY",Three Fold Company,WAVE SODA,"CARBONATED WATER, BLUEBERRY JUICE CONCENTRATE, PEAR JUICE CONCENTRATE, LEMON JUICE CONCENTRATE, CAFFEINE (DERIVED FROM COFFEE BEANS), NATURAL FLAVOR",355.0,ml,Soda,blueberry
2138900,"BLUEBERRY SYRUP, BLUEBERRY",Milky Way Int'L Trading Corp,MW POLAR,"RICE SYRUP, HIGH FRUCTOSE RICE SYRUP, CITRIC ACID, ARTIFICIAL FLAVOR, FD&C BLUE #1, RED #40.",55.0,g,Syrups & Molasses,blueberry
2611617,"BLUEBERRY SYRUP, BLUEBERRY","Giant Eagle, Inc.",MARKET DISTRICT,"BLUEBERRIES, CANE SUGAR, LEMON JUICE.",30.0,MLT,Syrups & Molasses,blueberry
2172502,"BLUEBERRY SYRUP, BLUEBERRY","Cooper's Mill, Inc.",COOPER'S MILL,"SUGAR, BLUEBERRIES AND LEMON JUICE.",60.0,ml,Syrups & Molasses,blueberry
2270047,"BLUEBERRY SYRUP, BLUEBERRY",The Kroger Co.,SIMPLE TRUTH,"ORGANIC BLUEBERRIES, ORGANIC CANE SUGAR, ORGANIC LEMON JUICE.",30.0,ml,Syrups & Molasses,blueberry
2553963,"BLUEBERRY SYRUP, BLUEBERRY","Lowe's Food Stores, Inc.",LOWES FOODS,"BLUEBERRIES, CANE SUGAR, LEMON JUICE.",30.0,MLT,Syrups & Molasses,blueberry
2040302,"BLUEBERRY SYRUP, BLUEBERRY",Maple Grove Farms Of Vermont Inc.,MAPLE GROVE FARMS OF VERMONT,"INGREDIENTS: SUGAR, INVERT SUGAR, BLUEBERRY AND FRUIT JUICE BLEND (APPLE CONCENTRATE, PEAR CONCENTRATE, ELDERBERRY CONCENTRATE, CLARIFIED LEMON CONCENTRATE, BLUEBERRY CONCENTRATE, GRAPE SKIN EXTRACT, NATURAL FLAVOR), WATER, NATURAL FLAVOR, XANTHAN GUM.",60.0,ml,Syrups & Molasses,blueberry
2678513,"BLUEBERRY SYRUP, BLUEBERRY",The J.M. Smucker Company,SMUCKER'S,"HIGH FRUCTOSE CORN SYRUP, CORN SYRUP, WATER, BLUEBERRIES, PECTIN, CITRIC ACID, XANTHAN GUM, NATURAL FLAVOR.",30.0,MLT,Syrups & Molasses,blueberry
2439688,"BLUEBERRY SYRUP, BLUEBERRY",Blackberry Patch Inc.,BLACKBERRY PATCH,"CORN SYRUP, BLUEBERRIES, PURE CANE SUGAR, LEMON JUICE, NATURAL FLAVOR.",30.0,ml,Syrups & Molasses,blueberry
2050485,"BLUEBERRY SYRUP, BLUEBERRY",PANOS Brands LLC ,WALDEN FARMS,"INGREDIENTS*: TRIPLE FILTERED PURIFIED WATER, NATURAL FLAVORS, CELLULOSE GUM, CITRIC ACID, XANTHAN GUM, SALT, PURPLE SWEET POTATO EXTRACT COLOR, CARAMEL COLOR, SUCRALOSE, POTASSIUM SORBATE (TO PRESERVE FRESHNESS), SODIUM BENZOATE (TO PRESERVE FRESHNESS)",30.0,ml,Syrups & Molasses,blueberry
2286008,"BLUEBERRY WAFERS, BLUEBERRY",Kid Tested Tunes,VOORTMAN BAKERY,"SUGAR, ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE OIL (CANOLA, SOYBEAN, PALM AND PALM KERNEL), CORN STARCH, DRIED BLUEBERRIES, SOY LECITHIN, NATURAL FLAVOR, SALT, BAKING SODA, AMMONIUM BICARBONATE.",30.0,g,Cookies & Biscuits,blueberry
2635791,"BLUEBERRY WAFFLES, BLUEBERRY",Target Stores,MARKET PANTRY,"ENRICHED WHEAT FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, NON FAT MILK, BLUEBERRY FLAVORED BITS [SUGAR, WHEAT FLOUR, BLUEBERRY SOLIDS, SUNFLOWER OIL, WHEAT STARCH, DEXTROSE. COLORED WITH FRUIT JUICE, NATURAL FLAVOR (WONF) AND SODIUM BICARBONATE], SOYBEAN OIL, WHOLE EGGS, SUGAR, CONTAINS 2% OR LESS OF SOY LECITHIN, NATURAL FLAVORS, SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, SALT, MONOCALCIUM PHOSPHATE, CALCIUM CARBONATE, DICALCIUM PHOSPHATE, REDUCED IRON, NIACIN, VITAMIN A PALMITATE, PYRIDOXINE HCL, RIBOFLAVIN, THIAMIN MONONITRATE, CYANOCOBALAMIN.",70.0,GRM,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2474861,"BLUEBERRY WAFFLES, BLUEBERRY",Raley's,RALEY'S,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, NONFAT MILK, IMITATION BLUEBERRY BITS (SUGAR, WHEAT FLOUR, WHEAT STARCH, FRUCTOSE, CANOLA OIL, DEXTROSE, CORN SYRUP SOLIDS, NATURAL AND ARTIFICIAL FLAVORS, CELLULOSE GUM, BLUE 2 LAKE, GUM ACACIA, RED 40 LAKE, SODIUM ALGINATE AND SODIUM BICARBONATE), SOYBEAN OIL, WHOLE EGGS, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), SUGAR, SOY LECITHIN, SALT, CALCIUM CARBONATE, DICALCIUM PHOSPHATE, REDUCED IRON, NIACIN, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMIN MONONITRATE, CYANOCOBALAMIN, NATURAL AND ARTIFICIAL BLUEBERRY FLAVOR.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2252522,"BLUEBERRY WAFFLES, BLUEBERRY",Nash Finch Company,OUR FAMILY,"ENRICHED FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, NON FAT MILK, IMITATION BLUEBERRY BITS [SUGAR, WHEAT FLOUR, WHEAT STARCH, FRUCTOSE, CANOLA OIL, DEXTROSE, CORN SYRUP SOLIDS, NATURAL & ARTIFICIAL FLAVORS, CELLULOSE GUM, BLUE 2 LAKE, GUM ACACIA, RED 40 LAKE, SODIUM ALGINATE AND SODIUM BICARBONATE], SOYBEAN OIL, WHOLE EGGS, LEAVENING [ SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE], SUGAR, SOY LECITHIN, SALT, CALCIUM PHOSPHATE, CALCIUM CARBONATE, VITAMIN A PALMITATE, NIACIN, REDUCED IRON, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMIN MONONITRATE, AND CYANOCOBALAMIN, NATURAL & ARTIFICIAL BLUEBERRY FLAVOR.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
1898488,"BLUEBERRY WAFFLES, BLUEBERRY",Star Markets Co.,WILD HARVEST,"WATER, BROWN RICE FLOUR, POTATO STARCH, CORN FLOUR, ORGANIC TAPIOCA STARCH, VEGETABLE OIL (CANOLA AND/OR SOYBEAN OIL), BLUEBERRY FLAVORED NUGGETS (SUGAR, PALM OIL, CORN FLOUR, DEXTROSE, CORN STARCH, NATURAL FLAVOR, FRUIT AND VEGETABLE EXTRACTS [BLUEBERRY AND CARROT {FOR COLOR}], DRIED BLUEBERRIES), SUGAR, POTATO FLOUR, CONTAINS 2% OR LESS OF: LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), INULIN, SOY LECITHIN (EMULSIFIER), SEA SALT, PEAR JUICE CONCENTRATE, PINEAPPLE SYRUP, CLARIFIED PINEAPPLE JUICE CONCENTRATE, NATURAL FLAVOR, PEACH JUICE CONCENTRATE.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2633021,"BLUEBERRY WAFFLES, BLUEBERRY","Meijer, Inc.",MEIJER,"ENRICHED FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, NON FAT MILK, IMITATION BLUEBERRY BITS [SUGAR, WHEAT FLOUR, WHEAT STARCH, FRUCTOSE, CANOLA OIL, DEXTROSE, CORN SYRUP SOLIDS, NATURAL & ARTIFICIAL FLAVORS, CELLULOSE GUM, BLUE 2 LAKE, GUM ACACIA, RED 40 LAKE, SODIUM ALGINATE AND SODIUM BICARBONATE], SOYBEAN OIL, WHOLE EGGS, LEAVENING [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE], SUGAR, SOY LECITHIN, SALT, CALCIUM CARBONATE, DICALCIUM PHOSPHATE, REDUCED IRON, NIACIN, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE MONONITRATE, CYANOCOBALAMIN, NATURAL & ARTIFICIAL BLUEBERRY FLAVOR.",70.0,GRM,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2615428,"BLUEBERRY WAFFLES, BLUEBERRY",The Kellogg Company ,EGGO,"WATER, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B [THIAMIN MONONITRATE], VITAMIN B [RIBOFLAVIN], FOLIC ACID), WHOLE WHEAT FLOUR, VEGETABLE OIL (SOYBEAN, PALM AND/OR CANOLA), SUGAR, WHEAT BRAN, DEXTROSE, EGGS, CONTAINS 2% OR LESS OF LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), WHEAT FLOUR, MODIFIED CORN STARCH, SALT, MALTODEXTRIN, BLACK CARROT JUICE CONCENTRATE FOR COLOR, BLUEBERRY JUICE CONCENTRATE FOR COLOR, NATURAL FLAVOR, BLUEBERRIES, MALT FLAVOR, WHEY, SOY LECITHIN, VITAMINS AND MINERALS: CALCIUM CARBONATE, VITAMIN A PALMITATE, REDUCED IRON, VITAMIN B (PYRIDOXINE HYDROCHLORIDE), VITAMIN B",70.0,GRM,Other Frozen Desserts,blueberry
2615432,"BLUEBERRY WAFFLES, BLUEBERRY",The Kellogg Company ,EGGO,"ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, VITAMIN B [THIAMIN MONONITRATE], VITAMIN B [RIBOFLAVIN], FOLIC ACID), WATER, VEGETABLE OIL (SOYBEAN, PALM, CANOLA AND/OR COTTONSEED), SUGAR, DEXTROSE, CONTAINS 2% OR LESS OF LEAVENING (BAKING SODA, SODIUM ALUMINUM PHOSPHATE, MONOCALCIUM PHOSPHATE), SALT, MODIFIED FOOD STARCH, NATURAL FLAVOR, MALTODEXTRIN, DRIED BLUEBERRIES, WHEY, VEGETABLE AND FRUIT JUICE FOR COLOR, EGGS, SOY LECITHIN, VITAMINS AND MINERALS: CALCIUM CARBONATE, IRON, VITAMIN A PALMITATE, VITAMIN B (PYRIDOXINE HYDROCHLORIDE), VITAMIN B",70.0,GRM,Other Frozen Desserts,blueberry
2487150,"BLUEBERRY WAFFLES, BLUEBERRY",Smart & Final Iris Corporation,FIRST STREET,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, NON FAT MILK, IMITATION BLUEBERRY BITS (SUGAR, WHEAT FLOUR, WHEAT STARCH, FRUCTOSE, CANOLA OIL, DEXTROSE, CORN SYRUP SOLIDS, NATURAL & ARTIFICIAL FLAVORS, CELLULOSE GUM, BLUE 2 LAKE, GUM ACACIA, RED 40 LAKE, SODIUM ALGINATE AND SODIUM BICARBONATE), SOYBEAN OIL, WHOLE EGGS, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE), SUGAR, SOY LECITHIN, SALT, CALCIUM CARBONATE, DICALCIUM PHOSPHATE, REDUCED IRON, NIACIN, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMIN MONONITRATE, CYANOCOBALAMIN, NATURAL & ARTIFICIAL BLUEBERRY FLAVOR.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2408915,"BLUEBERRY WAFFLES, BLUEBERRY",CJK Foods,KITCHFIX,"WATER, CASSAVA STARCH (TAPIOCA STARCH), CASSAVA FLOUR, BLUEBERRIES, HIGH OLEIC SUNFLOWER OIL, FLAXSEED MEAL, EGGS, SUNFLOWER LECITHIN, BAKING POWDER (ORGANIC POTATO STARCH, CREAM OF TARTAR, SODIUM BICARBONATE), SEA SALT",85.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2638335,"BLUEBERRY WAFFLES, BLUEBERRY","Meijer, Inc.",MEIJER,"ENRICHED FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, NON FAT MILK, IMITATION BLUEBERRY BITS [SUGAR, WHEAT FLOUR, WHEAT STARCH, FRUCTOSE, CANOLA OIL, DEXTROSE, CORN SYRUP SOLIDS, NATURAL & ARTIFICIAL FLAVORS, CELLULOSE GUM, BLUE 2 LAKE, GUM ACACIA, RED 40 LAKE, SODIUM ALGINATE AND SODIUM BICARBONATE], SOYBEAN OIL, WHOLE EGGS, LEAVENING [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE], SUGAR, SOY LECITHIN, SALT, CALCIUM CARBONATE, DICALCIUM PHOSPHATE, REDUCED IRON, NIACIN, VITAMIN A PALMITATE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, THIAMINE MONONITRATE, CYANOCOBALAMIN, NATURAL & ARTIFICIAL BLUEBERRY FLAVOR.",70.0,GRM,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2472730,"BLUEBERRY WAFFLES, BLUEBERRY",Harris-Teeter Inc.,HARRIS TEETER,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WHEY, BLUEBERRY FLAVORED NUGGETS (DEXTROSE, SUGAR, WHEAT FLOUR, MODIFIED CORN STARCH, SOYBEAN OIL, NATURAL FLAVORS, DRIED BLUEBERRIES, CELLULOSE GUM, CITRIC ACID, MALTODEXTRIN, BLUE 2 LAKE, RED 40 LAKE), VEGETABLE OIL (CANOLA AND/OR SOYBEAN OIL), SUGAR, CONTAINS 2% OR LESS OF: WATER, LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), EGGS, SOY LECITHIN (EMULSIFIER), CALCIUM CARBONATE, ARTIFICIAL FLAVOR, SALT, REDUCED IRON, NIACINAMIDE, VITAMIN A PALMITATE, RIBOFLAVIN (VITAMIN B2), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), THIAMIN MONONITRATE (VITAMIN B1), VITAMIN B12.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2483506,"BLUEBERRY WAFFLES, BLUEBERRY","Safeway, Inc.",SIGNATURE SELECT,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WHEY, BLUEBERRY FLAVORED NUGGETS (DEXTROSE, SUGAR, WHEAT FLOUR, MODIFIED CORN STARCH, SOYBEAN OIL, NATURAL FLAVORS, DRIED BLUEBERRIES, CELLULOSE GUM, CITRIC ACID, MALTODEXTRIN, BLUE 2 LAKE, RED 40 LAKE), VEGETABLE OIL (CANOLA AND/OR SOYBEAN OIL), SUGAR, CONTAINS 2% OR LESS OF: LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), SOY LECITHIN (EMULSIFIER), EGGS, CALCIUM CARBONATE, SALT, NATURAL AND ARTIFICIAL FLAVOR, REDUCED IRON, NIACINAMIDE, VITAMIN A PALMITATE, RIBOFLAVIN (VITAMIN B2), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), THIAMIN MONONITRATE (VITAMIN B1), VITAMIN B12.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2609833,"BLUEBERRY WAFFLES, BLUEBERRY",BJ's Wholesale Club / Corporate Brands,WELLSLEY FARMS,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN [B3], REDUCED IRON, THIAMIN MONONITRATE [B1], RIBOFLAVIN [B2], FOLIC ACID [89]), WHEY SOYBEAN OIL, BLUEBERRY FLAVORED NUGGETS (SUGAR, DEXTROSE, ENRICHED WHEAT FLOUR [WHEAT FLOUR, NIACIN (B3), IRON, THIAMIN MONONITRATE (B1). RIBOFLAVIN (B2), AND FOLIC ACID (B9)], CORN STARCH, CANOLA OIL, NATURAL FLAVOR. COLORED WITH FRUIT JUICE BLUEBERRY SOLIDS, CELLULOSE GUM, SODIUM BICARBONATE, MALTODEXTRIN), WATER, EGG, CONTAINS 2% OR LESS OF SOY LECITHIN (EMULSIFIER), SUGAR, SODIUM BICARBONATE, CALCIUM CARBONATE, SODIUM ACID PYROPHOSPHATE, SALT, REDUCED IRON, NIACINAMIDE (B3), VITAMIN A PALMITATE, RIBOFLAVIN (B2), PYRIDOXINE HYDROCHLORIDE (B6), THIAMIN MONONITRATE (B1), VITAMIN B12.",70.0,GRM,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
2465345,"BLUEBERRY WAFFLES, BLUEBERRY",Save Mart Supermarkets Inc.,SUNNY SELECT,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE (VITAMIN B1). RIBOFLAVIN VITAMIN B2), FOLIC ACID), WHEY, BLUEBERRY FLAVORED NUGGETS (DEXTROSE, SUGAR, WHEAT FLOUR, MODIFIED CORNSTARCH, SOYBEAN OIL, NATURAL FLAVORS, DRIED BLUEBERRIES, CELLULOSE GUM, CITRIC ACID, MALTODEXTRIN, BLUE 2 LAKE, RED 40 LAKE), VEGETABLE OIL (CANOLA AND/OR SOYBEAN OIL), SUGAR, CONTAINS 2% OR LESS OF: LEAVENING (SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE), SOY LECITHIN (EMULSIFIER), EGGS, CALCIUM CARBONATE, SALT, NATURAL AND ARTIFICIAL FLAVOR, REDUCED IRON, NIACINAMIDE, VITAMIN A PALMITATE, RIBOFLAVIN (VITAMIN B2), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), THIAMIN MONONITRATE (VITAMIN B1), VITAMIN B12.",70.0,g,"Frozen Pancakes, Waffles, French Toast & Crepes",blueberry
